PLZ,Ort,Wohnung_Min,Wohnung_Durchschnitt,Wohnung_Max,Haus_Min,Haus_Durchschnitt,Haus_Max
6469,Haldi b. Schattdorf,3655,6812,16762,2946,6407,13701
6472,Erstfeld,3034,5655,13914,2517,5474,11705
6473,Silenen,3325,6198,15251,2321,5048,10795
6474,Amsteg,3311,6173,15189,2576,5603,11982
6475,Bristen,3304,6158,15152,2522,5484,11727
6476,Intschi,2892,5390,13263,2357,5126,10961
6482,Gurtnellen,2258,4209,10357,1838,3996,8546
6484,Wassen UR,1803,3361,8271,1676,3646,7796
6485,Meien,5155,9608,23643,3273,7118,15222
6487,Göschenen,8148,15189,37374,4372,9508,20333
6490,Andermatt,8774,16354,40243,6277,13650,29189
6491,Realp,4912,9157,22531,3010,6545,13997
6493,Hospental,7229,13475,33157,4941,10745,22976
6500,Bellinzona,3251,6540,15640,1945,6504,16630
6503,Bellinzona,3413,6867,16420,1945,6507,16637
6512,Giubiasco,3075,6185,14791,1918,6414,16398
6513,Monte Carasso,3145,6327,15129,1803,6029,15415
6514,Sementina,3077,6190,14803,1904,6369,16283
6515,Gudo,3371,6781,16216,1867,6244,15964
6516,Cugnasco,3333,6706,16035,2112,7065,18064
6517,Arbedo,2836,5705,13643,1820,6087,15563
6518,Gorduno,3369,6776,16204,1748,5847,14949
6523,Preonzo,3128,6292,15045,1499,5016,12823
6524,Moleno,2971,5976,14291,1517,5073,12971
6525,Gnosca,2883,5800,13871,1648,5514,14097
6526,Prosito,2638,5307,12690,1549,5180,13245
6527,Lodrino,2397,4822,11530,1590,5317,13593
6528,Camorino,3088,6211,14854,1909,6386,16328
6532,Castione,2896,5825,13930,1808,6049,15465
6533,Lumino,3027,6090,14563,1650,5520,14114
6534,S. Vittore,2255,5304,12944,1699,4972,12273
6535,Roveredo GR,2495,5868,14319,1598,4676,11542
6537,Grono,2560,6021,14693,1743,5099,12586
6538,Verdabbio,2224,5231,12765,1571,4598,11349
6540,Castaneda,2416,5682,13865,1718,5026,12405
6541,Sta. Maria in Calanca,2253,5299,12932,1724,5045,12452
6542,Buseno,2272,5344,13041,1337,3912,9656
6543,Arvigo,1746,4107,10022,1446,4231,10443
6544,Braggio,1717,4040,9858,1496,4377,10805
6545,Selma,1864,4384,10697,1531,4481,11060
6546,Cauco,1749,4113,10036,1478,4324,10674
6548,Rossa,1677,3944,9625,1421,4158,10262
6548,Augio,1755,4128,10074,1362,3986,9839
6548,Sta. Domenica,1758,4135,10090,1276,3733,9215
6549,Laura,2411,5670,13837,1747,5111,12616
6556,Leggia,2433,5723,13965,1586,4642,11457
6557,Cama,2205,5187,12658,1685,4930,12168
6558,Lostallo,2260,5316,12972,1491,4363,10769
6562,Soazza,1916,4506,10996,1547,4528,11176
6563,Mesocco,2498,5875,14337,1270,3717,9174
6565,S. Bernardino,3484,8195,19998,2534,7414,18299
6571,Indemini,3623,7289,17430,1120,3746,9578
6572,Quartino,2438,4904,11728,1812,6061,15495
6573,Magadino,3368,6776,16204,1808,6049,15465
6574,Vira (Gambarogno),3523,7088,16949,2671,8933,22838
6575,S. Nazzaro,4147,8342,19948,2540,8497,21724
6575,Vairano,4015,8077,19314,2296,7680,19635
6576,Gerra (Gambarogno),4360,8772,20976,2408,8054,20592
6577,Ranzo,3817,7678,18360,2140,7159,18305
6578,Caviano,3402,6844,16367,2344,7840,20045
6579,Piazzogna,3894,7834,18733,2273,7602,19435
6582,Pianezzo,3091,6218,14870,1517,5075,12976
6583,S. Antonio (Val Morobbia),2994,6023,14403,1275,4265,10905
6584,Carena,2798,5628,13459,1294,4329,11068
6592,S. Antonino,3046,6128,14654,1771,5922,15141
6593,Cadenazzo,2820,5672,13564,1642,5492,14042
6594,Contone,2790,5612,13419,1778,5949,15209
6595,Riazzino,3276,6589,15757,2155,7208,18429
6596,Gordola,3572,7185,17182,2200,7359,18814
6597,Agarone,3593,7229,17286,2311,7730,19763
6598,Tenero,3513,7068,16901,2063,6901,17644
6599,Robasacco,2487,5002,11962,1602,5358,13698
6600,Locarno,4141,8331,19922,2488,8321,21275
6600,Muralto,4398,8848,21157,2677,8952,22889
6600,Solduno,3737,7517,17976,2137,7149,18278
6605,Locarno,5038,10134,24233,2627,8787,22465
6612,Ascona,5392,10847,25938,3196,10689,27329
6613,Porto Ronco,5316,10695,25575,3236,10823,27671
6614,Brissago,4371,8792,21025,2759,9228,23594
6614,Isole di Brissago,4055,8315,20074,3323,7710,19607
6616,Losone,3793,7629,18244,2236,7479,19121
6618,Arcegno,4390,8830,21116,2639,8827,22569
6622,Ronco sopra Ascona,5289,10640,25444,3584,11987,30646
6631,Corippo,3850,7745,18522,1622,5427,13875
6632,Vogorno,3533,7107,16995,1971,6594,16858
6633,Lavertezzo,2670,5371,12844,1751,5857,14973
6634,Brione (Verzasca),2215,4455,10653,1670,5586,14281
6635,Gerra (Verzasca),2465,4958,11856,1676,5605,14329
6636,Frasco,1941,3904,9336,1671,5588,14288
6637,Sonogno,2051,4127,9868,1572,5257,13442
6644,Orselina,4976,10010,23936,3013,10079,25768
6645,Brione sopra Minusio,5333,10728,25654,3109,10401,26591
6646,Contra,4632,9318,22283,2485,8311,21248
6647,Mergoscia,4147,8342,19949,1970,6591,16850
6648,Minusio,4262,8574,20503,2769,9261,23678
6652,Tegna,3387,6813,16293,2048,6849,17510
6653,Verscio,3262,6561,15690,2235,7474,19110
6654,Cavigliano,3229,6496,15535,1684,5633,14402
6655,Intragna,3479,6999,16736,1718,5745,14689
6655,Verdasio,3081,6197,14819,1638,5478,14005
6655,Rasa,3145,6327,15129,1795,6004,15352
6656,Golino,3275,6588,15753,1536,5137,13134
6657,Palagnedra,3435,6909,16522,1662,5560,14214
6658,Borgnone,3038,6111,14614,1233,4125,10545
6659,Camedo,2669,5370,12841,847,2832,7241
6659,Moneto,3258,6555,15674,1291,4318,11039
6661,Loco,2588,5207,12451,1401,4685,11979
6661,Auressio,2943,5920,14156,1375,4600,11761
6661,Berzona,2736,5505,13164,1362,4556,11648
6661,Mosogno,4055,8315,20074,3323,7710,19607
6661,Russo,4055,8315,20074,3323,7710,19607
6661,Comologno,4055,8315,20074,3323,7710,19607
6661,Spruga,4055,8315,20074,3323,7710,19607
6661,Crana,4055,8315,20074,3323,7710,19607
6661,Vergeletto,4055,8315,20074,3323,7710,19607
6661,Gresso,4055,8315,20074,3323,7710,19607
6670,Avegno,3504,7048,16854,1836,6140,15698
6672,Gordevio,3145,6326,15128,1762,5894,15069
6673,Maggia,2507,5043,12059,1791,5990,15316
6674,Someo,1813,3648,8722,1400,4683,11974
6674,Riveo,2767,5567,13312,1423,4760,12171
6675,Cevio,2729,5489,13126,1460,4883,12484
6676,Bignasco,2857,5747,13743,1156,3867,9886
6677,Aurigeno,2970,5974,14287,1593,5327,13619
6677,Moghegno,2775,5582,13347,1501,5019,12832
6678,Giumaglio,2122,4268,10205,1437,4806,12287
6678,Lodano,2370,4768,11401,1480,4950,12657
6678,Coglio,2453,4934,11798,1473,4927,12597
6682,Linescio,2598,5227,12499,1565,5234,13381
6683,Cerentino,2109,4242,10144,1028,3438,8791
6683,Niva (Vallemaggia),2122,4270,10210,1007,3370,8616
6684,Campo (Vallemaggia),2344,4715,11276,1095,3661,9360
6684,Cimalmotto,2484,4997,11950,1248,4176,10676
6685,Bosco/Gurin,2641,5313,12705,1646,5506,14076
6690,Cavergno,2875,5784,13831,1253,4192,10719
6690,S. Carlo (Val Bavona),2278,4583,10958,1581,5289,13521
6692,Menzonio,2249,4525,10821,1304,4363,11154
6692,Brontallo,2809,5652,13515,1112,3720,9510
6693,Broglio,1707,3434,8211,1094,3658,9352
6694,Prato-Sornico,1532,3081,7368,1196,4000,10227
6695,Peccia,965,1942,4644,1041,3482,8902
6695,Piano di Peccia,1031,2074,4960,946,3164,8089
6696,Fusio,1542,3103,7420,1331,4451,11379
6702,Claro,3083,6201,14829,1647,5509,14086
6703,Osogna,2568,5165,12351,1585,5303,13558
6705,Cresciano,2866,5766,13787,1486,4972,12711
6707,Iragna,2927,5887,14079,1194,3993,10210
6710,Biasca,2562,5155,12327,1440,4816,12312
6713,Malvaglia,2033,4090,9780,1404,4696,12006
6714,Semione,2049,4121,9854,1396,4671,11941
6715,Dongio,2075,4173,9980,1192,3987,10193
6716,Acquarossa,2071,4166,9963,1315,4397,11242
6716,Leontica,1827,3675,8789,1304,4360,11148
6716,Lottigna,1880,3783,9045,1296,4336,11086
6717,Dangio,1701,3422,8182,1210,4047,10346
6717,Torre,1726,3473,8305,1213,4056,10369
6718,Olivone,1898,3819,9132,1269,4245,10854
6718,Camperio,1874,3770,9015,1294,4329,11067
6719,Aquila,1717,3455,8261,1247,4172,10667
6720,Campo (Blenio),2290,4607,11017,952,3184,8141
6720,Ghirone,2450,4928,11785,1082,3618,9250
6721,Ludiano,2070,4165,9959,1219,4078,10425
6721,Motto (Blenio),2052,4129,9873,1186,3966,10140
6722,Corzoneso,1902,3827,9151,1284,4296,10985
6723,Prugiasco,1976,3976,9508,1309,4377,11190
6723,Castro,1769,3559,8511,1161,3885,9932
6723,Marolta,1762,3545,8477,1187,3970,10151
6724,Ponto Valentino,1713,3447,8242,1295,4332,11076
6724,Largario,1733,3486,8337,1290,4315,11032
6742,Pollegio,2761,5553,13279,1396,4669,11938
6743,Bodio TI,1773,3566,8528,1139,3808,9737
6744,Personico,1704,3428,8197,1193,3989,10199
6745,Giornico,1593,3205,7663,1203,4024,10287
6746,Lavorgo,1270,2554,6107,1023,3421,8747
6746,Calonico,1267,2549,6095,1149,3842,9823
6746,Nivo,1390,2797,6689,973,3254,8319
6747,Chironico,1496,3010,7198,1198,4008,10247
6748,Anzonico,1300,2616,6255,1089,3643,9315
6749,Sobrio,1638,3296,7881,1190,3980,10176
6749,Cavagnago,1574,3167,7574,1104,3693,9442
6760,Faido,2082,4188,10016,1328,4443,11358
6760,Molare,2075,4175,9984,1221,4085,10445
6760,Calpiogna,2133,4291,10261,1390,4649,11885
6760,Campello,2167,4359,10425,1354,4530,11581
6760,Carì,2138,4301,10285,1255,4197,10731
6760,Rossura,2126,4276,10226,1153,3855,9857
6763,Osco,2060,4144,9910,1166,3901,9973
6763,Mairengo,2100,4224,10100,1406,4703,12024
6764,Chiggiogna,1822,3665,8764,1087,3635,9295
6772,Rodi-Fiesso,2310,4646,11110,1170,3915,10009
6773,Prato (Leventina),1756,3533,8448,1181,3952,10103
6774,Dalpe,1550,3118,7457,1425,4767,12189
6775,Ambrì,1501,3019,7219,949,3174,8114
6776,Piotta,1478,2974,7112,1024,3426,8760
6777,Quinto,1756,3533,8449,1039,3475,8884
6780,Airolo,1681,3381,8085,1265,4231,10818
6781,Villa Bedretto,3265,6569,15709,1405,4699,12015
6781,Bedretto,3264,6566,15702,1395,4666,11929
6802,Rivera,3099,6234,14907,1835,6138,15692
6803,Camignolo,2854,5742,13731,1738,5815,14866
6804,Bironico,2967,5969,14274,1762,5893,15067
6805,Mezzovico,2845,5723,13685,1878,6281,16059
6806,Sigirino,3045,6126,14650,1736,5808,14849
6807,Taverne,3157,6351,15187,1783,5963,15247
6808,Torricella,3199,6435,15388,1848,6181,15804
6809,Medeglia,2660,5350,12794,1498,5011,12811
6810,Isone,2922,5877,14055,1292,4320,11045
6814,Lamone,3191,6418,15348,2059,6886,17604
6814,Cadempino,3666,7374,17633,2077,6946,17759
6815,Melide,4667,9387,22448,2436,8148,20831
6816,Bissone,4639,9333,22318,2607,8721,22296
6817,Maroggia,3927,7900,18890,2171,7263,18570
6818,Melano,3616,7274,17395,2015,6741,17235
6821,Rovio,3127,6290,15042,1755,5871,15011
6822,Arogno,3450,6940,16596,1759,5884,15042
6823,Pugerna,5376,10815,25863,2644,8844,22612
6825,Capolago,3371,6782,16218,1748,5846,14948
6826,Riva San Vitale,3527,7095,16967,1985,6638,16972
6827,Brusino Arsizio,4224,8498,20321,2179,7287,18632
6828,Balerna,2676,5384,12875,1712,5725,14638
6830,Chiasso,2293,4614,11033,1430,4782,12227
6832,Pedrinate,2633,5298,12668,1579,5280,13500
6832,Seseglio,2702,5436,12999,1475,4933,12612
6833,Vacallo,2791,5614,13424,1732,5793,14812
6834,Morbio Inferiore,2583,5196,12424,1627,5443,13915
6835,Morbio Superiore,2967,5968,14272,1777,5944,15196
6837,Caneggio,2807,5647,13503,1398,4675,11952
6837,Bruzella,2540,5109,12218,1194,3994,10213
6838,Muggio,2282,4590,10977,928,3105,7938
6838,Cabbio,2454,4937,11806,1088,3641,9308
6839,Sagno,3002,6039,14441,1693,5663,14479
6850,Mendrisio,3186,6408,15325,1850,6188,15821
6852,Genestrerio,2957,5948,14222,1623,5428,13878
6853,Ligornetto,2700,5432,12990,1815,6071,15521
6854,S. Pietro,2754,5540,13247,1793,5997,15334
6855,Stabio,2706,5444,13018,1732,5792,14807
6862,Rancate,3030,6096,14577,1831,6124,15658
6863,Besazio,2883,5800,13870,1957,6547,16738
6864,Arzo,2720,5471,13082,1818,6081,15548
6865,Tremona,3004,6042,14449,1833,6130,15671
6866,Meride,2884,5802,13876,1711,5724,14634
6867,Serpiano,3527,7096,16968,2052,6863,17546
6872,Salorino,3253,6544,15649,1854,6203,15858
6873,Corteglia,2939,5913,14139,2102,7032,17978
6874,Castel San Pietro,3088,6213,14857,1924,6434,16450
6875,Monte,2745,5522,13205,1381,4618,11806
6875,Casima,2347,4721,11290,976,3264,8345
6875,Campora,2962,5958,14247,1475,4934,12614
6877,Coldrerio,2857,5746,13741,1946,6510,16643
6883,Novazzano,2721,5474,13089,1803,6032,15422
6900,Lugano,4644,9342,22340,2738,9159,23418
6900,Massagno,4428,8908,21302,2512,8403,21485
6900,Paradiso,4915,9887,23642,2534,8477,21673
6912,Pazzallo,4331,8713,20835,2187,7314,18700
6913,Carabbia,3088,6212,14856,2223,7436,19011
6914,Carona,4136,8319,19894,2390,7995,20441
6915,Pambio-Noranco,4186,8420,20135,2486,8316,21263
6916,Grancia,3096,6228,14894,1804,6034,15426
6917,Barbengo,3757,7558,18074,1977,6613,16906
6918,Figino,3898,7841,18749,2336,7813,19975
6919,Carabietta,4919,9895,23661,3692,12350,31576
6921,Vico Morcote,5148,10355,24762,3238,10831,27692
6922,Morcote,5509,11083,26502,3474,11620,29709
6924,Sorengo,4610,9275,22178,2787,9322,23834
6925,Gentilino,4716,9487,22686,2861,9570,24469
6926,Montagnola,5119,10298,24625,3349,11203,28642
6927,Agra,4885,9826,23497,2755,9215,23560
6928,Manno,3584,7210,17242,2159,7222,18464
6929,Gravesano,3475,6990,16716,2016,6742,17238
6930,Bedano,3090,6216,14865,1911,6391,16341
6932,Breganzona,4120,8289,19821,2527,8451,21607
6933,Muzzano,4800,9655,23089,2451,8199,20962
6934,Bioggio,3515,7071,16909,1999,6686,17095
6935,Bosco Luganese,3626,7295,17444,2181,7294,18649
6936,Cademario,3045,6126,14649,1796,6008,15359
6937,Breno,2521,5072,12128,1241,4150,10610
6938,Vezio,2830,5693,13614,1480,4952,12660
6938,Fescoggia,2533,5095,12183,1389,4647,11881
6939,Mugena,2979,5993,14332,1607,5375,13742
6939,Arosio,3224,6486,15510,1751,5856,14972
6942,Savosa,4003,8053,19258,2858,9559,24441
6943,Vezia,3846,7737,18502,2117,7081,18105
6944,Cureglia,4164,8376,20029,2350,7861,20099
6945,Origlio,4071,8189,19582,2516,8417,21519
6946,Ponte Capriasca,3432,6905,16511,2154,7203,18417
6947,Vaglio,3868,7781,18607,2279,7624,19493
6948,Porza,4614,9281,22194,2861,9570,24469
6949,Comano,4413,8877,21228,2717,9089,23237
6950,Tesserete,3186,6409,15325,2007,6712,17161
6951,Insone,2637,5304,12683,1284,4295,10982
6951,Scareglia,2712,5456,13046,1203,4024,10288
6951,Colla,2192,4410,10545,1161,3884,9930
6951,Bogno,1928,3879,9276,1203,4025,10290
6951,Cozzo,4055,8315,20074,3323,7710,19607
6951,Signôra,2715,5461,13058,1255,4197,10730
6952,Canobbio,4374,8798,21039,2286,7647,19551
6953,Lugaggia,3566,7173,17153,2022,6762,17290
6954,Sala Capriasca,3534,7109,17000,2036,6809,17410
6954,Bigorio,3383,6806,16274,1788,5981,15293
6955,Cagiallo,2962,5959,14251,1847,6179,15797
6955,Oggio,2879,5792,13850,1823,6096,15586
6956,Lopagno,2902,5838,13960,1839,6150,15723
6957,Roveredo TI,2920,5874,14047,1794,6001,15344
6958,Bidogno,2712,5457,13048,1514,5065,12950
6958,Corticiasca,2028,4079,9754,1259,4212,10768
6959,Maglio di Colla,2566,5162,12345,1396,4671,11941
6959,Certara,2571,5171,12365,1254,4196,10728
6959,Curtina,2193,4411,10549,1226,4101,10484
6959,Cimadera,2673,5378,12860,1537,5142,13146
6959,Piandera Paese,2663,5358,12811,1612,5393,13789
6960,Odogno,3108,6252,14951,1763,5898,15080
6962,Viganello,4524,9100,21761,2754,9212,23552
6963,Pregassona,4087,8223,19663,2467,8251,21095
6963,Cureggia,4246,8542,20426,2704,9044,23123
6964,Davesco-Soragno,4218,8484,20289,2556,8550,21859
6965,Cadro,3907,7860,18795,2290,7660,19584
6966,Villa Luganese,3955,7956,19026,2200,7358,18813
6967,Dino,3882,7809,18673,2220,7426,18987
6968,Sonvico,3651,7344,17561,1765,5905,15098
6974,Aldesago,5549,11163,26693,3266,10923,27926
6976,Castagnola,6915,13911,33264,3486,11659,29809
6977,Ruvigliana,5945,11960,28599,3473,11617,29700
6978,Gandria,4119,8286,19815,2309,7725,19749
6979,Brè sopra Lugano,4413,8877,21226,2418,8089,20682
6980,Castelrotto,2341,4708,11259,1514,5064,12948
6981,Bedigliora,2124,4273,10218,1475,4932,12610
6981,Bombinasco,2360,4747,11351,1375,4599,11758
6981,Banco,2567,5165,12351,1379,4613,11795
6981,Beride di Bedigliora,4055,8315,20074,3323,7710,19607
6982,Agno,3438,6916,16538,2055,6875,17578
6983,Magliaso,3402,6845,16368,2266,7578,19374
6984,Pura,3108,6253,14952,1892,6330,16183
6986,Novaggio,2792,5617,13432,1453,4861,12429
6986,Miglieglia,2767,5566,13309,1317,4404,11260
6986,Curio,3049,6133,14665,1734,5800,14829
6987,Caslano,3370,6779,16212,2279,7624,19493
6988,Ponte Tresa,2693,5417,12954,1577,5274,13485
6989,Purasca,2611,5252,12559,1509,5048,12907
6990,Cassina d'Agno,4055,8315,20074,3323,7710,19607
6991,Neggio,3337,6714,16055,1900,6356,16250
6992,Vernate,3900,7846,18762,2215,7408,18939
6992,Cimo,3592,7226,17279,2318,7754,19826
6993,Iseo,3619,7281,17410,1577,5274,13485
6994,Aranno,2804,5641,13490,1354,4528,11576
6995,Madonna del Piano,2519,5068,12119,1670,5587,14284
6997,Sessa,2404,4835,11563,1368,4575,11697
6998,Monteggio,2445,4918,11761,1431,4788,12241
6999,Astano,2388,4803,11486,1438,4811,12301
7000,Chur,3746,8810,21499,3265,9552,23577
7012,Felsberg,3253,7650,18669,2544,7443,18372
7013,Domat/Ems,3131,7363,17968,2796,8180,20191
7014,Trin,3990,9384,22900,2970,8690,21450
7015,Tamins,2749,6466,15780,2470,7226,17837
7016,Trin Mulin,4087,9612,23457,2731,7992,19727
7017,Flims Dorf,6178,14530,35457,4679,13691,33794
7018,Flims Waldhaus,6221,14632,35705,4789,14013,34588
7019,Fidaz,5839,13733,33511,4030,11790,29103
7023,Haldenstein,3333,7840,19131,2887,8447,20851
7026,Maladers,3239,7619,18591,2470,7226,17837
7027,Castiel,3249,7641,18646,2269,6638,16385
7027,Lüen,3381,7952,19405,2181,6381,15750
7027,Calfreisen,3246,7635,18632,2042,5975,14749
7028,St. Peter,3675,8643,21092,2288,6694,16522
7028,Pagig,3593,8450,20621,2209,6463,15954
7029,Peist,3569,8395,20487,2160,6321,15602
7031,Laax GR,5481,12892,31460,4347,12719,31395
7032,Laax GR 2,6652,15645,38179,4975,14556,35929
7050,Arosa,6130,14419,35185,5282,15454,38146
7056,Molinis,3653,8591,20964,2171,6352,15680
7057,Langwies,3301,7765,18948,2847,8331,20565
7058,Litzirüti,3564,8382,20455,3456,10111,24957
7062,Passugg,3376,7940,19376,2641,7729,19077
7063,Praden,3407,8014,19556,2333,6826,16849
7064,Tschiertschen,3324,7819,19081,2438,7132,17605
7074,Malix,3474,8172,19942,2705,7915,19536
7075,Churwalden,4286,10081,24599,2910,8515,21018
7076,Parpan,7352,17291,42195,5922,17328,42772
7077,Valbella,7164,16851,41121,7334,21458,52967
7078,Lenzerheide/Lai,7311,17196,41963,6130,17937,44275
7082,Vaz/Obervaz,5642,13271,32385,3202,9369,23125
7083,Lantsch/Lenz,5700,13407,32717,3537,10348,25543
7084,Brienz/Brinzauls GR,3201,7530,18375,2581,7552,18642
7104,Versam,1229,2892,7057,2079,6082,15013
7106,Tenna,2187,5144,12554,2090,6115,15095
7107,Safien Platz,2868,6747,16464,1781,5211,12862
7109,Thalkirch,2895,6810,16618,1460,4272,10544
7110,Peiden,3203,7533,18382,2201,6439,15894
7111,Pitasch,3183,7486,18267,2358,6900,17032
7112,Duvin,2206,5189,12662,2107,6164,15214
7113,Camuns,2938,6911,16864,2216,6483,16002
7114,Uors (Lumnezia),2968,6980,17034,2043,5977,14753
7115,Surcasti,2955,6951,16963,2207,6458,15940
7116,Tersnaus,2983,7015,17119,2213,6475,15981
7116,St. Martin (Lugnez),3212,7554,18433,2503,7325,18081
7122,Valendas,4204,9889,24132,2717,7949,19620
7126,Castrisch,3640,8563,20895,2853,8347,20602
7127,Sevgein,3351,7881,19231,2324,6800,16786
7128,Riein,3828,9004,21973,2464,7210,17797
7130,Ilanz,3274,7700,18790,2387,6984,17240
7130,Schnaus,2382,5602,13670,2185,6393,15780
7132,Vals,3502,8236,20099,2696,7890,19474
7134,Obersaxen,3366,7917,19321,2634,7707,19022
7137,Flond,3178,7475,18241,2097,6135,15144
7138,Surcuolm,3446,8106,19781,2599,7605,18773
7141,Luven,3974,9348,22812,2403,7030,17352
7142,Cumbel,3598,8463,20652,2441,7141,17626
7143,Morissen,3784,8900,21719,2709,7927,19567
7144,Vella,3329,7829,19105,2416,7068,17446
7145,Degen,3273,7698,18785,2504,7326,18082
7146,Vattiz,3567,8389,20472,2631,7699,19005
7147,Vignogn,3451,8116,19805,2495,7299,18017
7148,Lumbrein,2868,6745,16460,2284,6682,16492
7149,Vrin,3072,7225,17630,2022,5917,14606
7151,Schluein,3880,9126,22269,3199,9360,23104
7152,Sagogn,4749,11170,27258,3683,10775,26597
7153,Falera,6052,14235,34738,4652,13611,33597
7154,Ruschein,2995,7044,17188,2101,6149,15177
7155,Ladir,2908,6840,16692,2640,7726,19069
7156,Rueun,3287,7732,18867,2012,5888,14532
7156,Pigniu,2333,5487,13390,1916,5607,13840
7157,Siat,2801,6588,16077,1845,5399,13326
7158,Waltensburg/Vuorz,3245,7633,18626,2480,7256,17909
7159,Andiast,2976,7001,17084,2065,6042,14914
7162,Tavanasa,3722,8754,21361,2308,6752,16666
7163,Danis,4025,9467,23102,2215,6481,15997
7164,Dardin,4271,10047,24517,2376,6951,17157
7165,Breil/Brigels,4456,10480,25574,2825,8267,20406
7166,Trun,2091,4919,12003,1813,5305,13094
7167,Zignau,2164,5090,12420,1766,5168,12757
7168,Schlans,1948,4581,11179,1773,5187,12804
7172,Rabius,2212,5202,12695,1717,5023,12398
7173,Surrein,2162,5086,12411,1682,4921,12146
7174,S. Benedetg,2123,4994,12187,1638,4792,11827
7175,Sumvitg,2079,4890,11934,1650,4828,11918
7176,Cumpadials,2028,4770,11641,1644,4811,11876
7180,Disentis/Mustér,3027,7119,17372,2155,6304,15561
7182,Cavardiras,2424,5702,13915,1982,5798,14313
7183,Mumpé Medel,3684,8665,21145,1998,5846,14431
7184,Curaglia,2058,4839,11809,2107,6166,15219
7185,Platta,917,2158,5266,1704,4986,12307
7186,Segnas,2885,6785,16556,2262,6617,16334
7187,Camischolas,3517,8272,20186,2028,5935,14650
7188,Sedrun,3491,8210,20035,2153,6300,15550
